ID,縣市,鄉鎮市區,村里,門牌,二級發布區,一級發布區,最小統計區,比對代碼,X坐標,Y坐標,坐標系統 
756,桃園市,平鎮區,新富里,環南路三段88號,A6810-36,A6810-36-006,A6810-0530-00,AL0-F1-0-2020M07,121.217713,24.93976295,EPSG:4326
757,臺中市,霧峰區,南柳里,柳豐路500號,A6626-26,A6626-26-002,A6626-0382-00,AL0-F1-0-2020M07,120.6846727,24.04701513,EPSG:4326
758,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
759,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
760,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
761,,,,,,,,門牌比對失敗或格式有誤,,,
762,臺北市,大安區,,,,,,門牌比對失敗或格式有誤,,,
763,臺東縣,成功鎮,信義里,新村路25號,A1402-49,A1402-49-006,A1402-0298-00,AL0-F1-0-2020M07,121.3236054,23.01962399,EPSG:4326
764,臺北市,大安區,,,,,,門牌比對失敗或格式有誤,,,
765,高雄市,苓雅區,,,,,,門牌比對失敗或格式有誤,,,
766,臺北市,中正區,東門里,中山南路21號（一展廳視聽室）,A6305-06,A6305-06-007,A6305-0292-00,AL0-F2-0-2020M07,121.5215336,25.03475085,EPSG:4326
767,桃園市,平鎮區,,,,,,門牌比對失敗或格式有誤,,,
768,臺北市,中正區,東門里,中山南路21號,A6305-06,A6305-06-007,A6305-0292-00,AL0-F1-0-2020M07,121.5215336,25.03475085,EPSG:4326
769,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.6921704,23.98004349,EPSG:4326
770,新北市,中和區,,華新街,,,,門牌比對失敗或格式有誤,,,
771,,,,,,,,門牌比對失敗或格式有誤,,,
772,潭富路,二段8,,8號,,,,門牌比對失敗或格式有誤,,,
773,,,,,,,,門牌比對失敗或格式有誤,,,
774,,,,,,,,門牌比對失敗或格式有誤,,,
775,臺中市,西屯區,,,,,,門牌比對失敗或格式有誤,,,
776,臺中市,霧峰區,本堂里,中正路738之2號,A6626-19,A6626-19-007,A6626-0306-00,AL0-F1-0-2020M07,120.6993547,24.05898164,EPSG:4326
777,臺南市,柳營區,,,,,,門牌比對失敗或格式有誤,,,
778,臺南市,柳營區,,,,,,門牌比對失敗或格式有誤,,,
779,彰化縣,彰化市,卦山里,卦山路18號,A0701-43,A0701-43-004,A0701-0689-00,AL0-F1-0-2020M07,120.5571537,24.07579303,EPSG:4326
780,彰化縣,彰化市,卦山里,卦山路18號,A0701-43,A0701-43-004,A0701-0689-00,AL0-F1-0-2020M07,120.5571537,24.07579303,EPSG:4326
781,彰化縣,彰化市,卦山里,卦山路18號,A0701-43,A0701-43-004,A0701-0689-00,AL0-F1-0-2020M07,120.5571537,24.07579303,EPSG:4326
782,新北市,永和區,保安里,中山路一段236號7樓,A6504-35,A6504-35-001,A6504-0409-00,AL0-F2-0-2020M07,121.5079775,25.00810057,EPSG:4326
783,臺東縣,關山鎮,,,,,,門牌比對失敗或格式有誤,,,
784,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
785,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
786,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
787,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
788,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
789,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
790,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
791,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
792,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
793,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
794,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
795,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.6921704,23.98004349,EPSG:4326
796,臺南市,麻豆區,南勢里,總爺104號,A6707-08,A6707-08-002,A6707-0132-00,AL0-F1-0-2020M07,120.2697508,23.18660024,EPSG:4326
797,臺南市,佳里區,六安里,六安130號,A6712-03,A6712-03-008,A6712-0135-00,AL0-F1-0-2020M07,120.1779111,23.17275235,EPSG:4326
798,臺南市,佳里區,六安里,六安130號,A6712-03,A6712-03-008,A6712-0135-00,AL0-F1-0-2020M07,120.1779111,23.17275235,EPSG:4326
799,臺南市,佳里區,六安里,六安130號,A6712-03,A6712-03-008,A6712-0135-00,AL0-F1-0-2020M07,120.1779111,23.17275235,EPSG:4326
800,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-F2-0-2020M07,120.2816444,22.6199412,EPSG:4326
801,宜蘭縣,五結鄉,季新村,五濱路二段201號,A0209-13,A0209-13-006,A0209-0218-00,AL0-F1-0-2020M07,121.8240715,24.68589437,EPSG:4326
802,,,,,,,,門牌比對失敗或格式有誤,,,
803,臺中市,潭子區,,,,,,門牌比對失敗或格式有誤,,,
804,桃園市,中壢區,龍德里,馬祖新村11~20號,A6802-B6,A6802-B6-011,A6802-2298-00,AL0-N3-1-2020M07,121.2379655,24.93609146,EPSG:4326
805,桃園市,中壢區,龍德里,馬祖新村11~20號,A6802-B6,A6802-B6-011,A6802-2298-00,AL0-N3-1-2020M07,121.2379655,24.93609146,EPSG:4326
806,桃園市,中壢區,龍德里,馬祖新村11~20號,A6802-B6,A6802-B6-011,A6802-2298-00,AL0-N3-1-2020M07,121.2379655,24.93609146,EPSG:4326
807,臺中市,清水區,,,,,,門牌比對失敗或格式有誤,,,
808,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
809,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
810,南投縣,水里鄉,南光村,中山路一段300號,A0811-03,A0811-03-011,A0811-0117-00,AL0-N3-8-2020M07,120.8529224,23.80733529,EPSG:4326
811,臺北市,大安區,黎元里,辛亥路三段223號4、5樓,A6303-A6,A6303-A6-007,A6303-1239-00,AL0-F2-0-2020M07,121.5508967,25.01596722,EPSG:4326
812,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
813,臺南市,中西區,郡王里,開山路152號,A6737-23,A6737-23-003,A6737-0438-00,AL0-F1-0-2020M07,120.2076278,22.98781426,EPSG:4326
814,桃園市,中壢區,中央里,中美路76號,A6802-71,A6802-71-008,A6802-1435-00,AL0-F1-0-2020M07,121.2258791,24.95885353,EPSG:4326
815,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
816,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
817,桃園市,龍潭區,龍星里,中正路210號,A6809-28,A6809-28-001,A6809-0431-00,AL0-F1-0-2020M07,121.2165302,24.86404117,EPSG:4326
818,臺南市,龍崎區,崎頂里,新市子38號,A6730-01,A6730-01-005,A6730-0018-00,AL0-F1-0-2020M07,120.3592742,22.96471495,EPSG:4326
819,新北市,蘆洲區,中華里,中山二路162號2樓,A6514-50,A6514-50-006,A6514-0520-00,AL0-F2-0-2020M07,121.4709905,25.08118874,EPSG:4326
820,桃園市,大溪區,興和里,普濟路5號,A6803-22,A6803-22-009,A6803-0378-00,AL0-F1-0-2020M07,121.287103,24.87991638,EPSG:4326
821,臺南市,左鎮區,二寮里,61-1號,A6726-02,A6726-02-009,A6726-0043-00,AL0-N3-0-2020M07,120.3989002,22.99886093,EPSG:4326
822,臺南市,左鎮區,二寮里,61-1號,A6726-02,A6726-02-009,A6726-0043-00,AL0-N3-0-2020M07,120.3989002,22.99886093,EPSG:4326
823,高雄市,鳳山區,三民里,光遠路161號,A6412-53,A6412-53-339,A6412-0691-00,AL0-F1-0-2020M07,120.3634435,22.62497803,EPSG:4326
824,臺中市,太平區,,,,,,門牌比對失敗或格式有誤,,,
825,新竹市,舊港地,,區,,,,門牌比對失敗或格式有誤,,,
826,108,臺,,北市萬華區,,,,門牌比對失敗或格式有誤,,,
827,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
828,高雄市,新興區,中東里,中正三路34號3樓,A6406-13,A6406-13-002,A6406-0113-00,AL0-N3-0-2020M07,120.3092646,22.63154725,EPSG:4326
829,臺南市,中西區,赤嵌里,民權路二段30號,A6737-13,A6737-13-007,A6737-0259-00,AL0-F1-0-2020M07,120.2060381,22.99433663,EPSG:4326
830,桃園市,桃園區,同安里,中正路1188號,A6801-25,A6801-25-008,A6801-0277-00,AL0-F1-0-2020M07,121.2983305,25.01757333,EPSG:4326
831,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
832,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
833,臺北市,大同區,,,,,,門牌比對失敗或格式有誤,,,
834,臺北市,中山南,,路20號,,,,門牌比對失敗或格式有誤,,,
835,桃園市,桃園區,三民里,三民路一段100號,A6801-71,A6801-71-004,A6801-1011-00,AL0-F1-0-2020M07,121.321204,24.99821121,EPSG:4326
836,桃園市,桃園區,三民里,三民路一段100號,A6801-71,A6801-71-004,A6801-1011-00,AL0-F1-0-2020M07,121.321204,24.99821121,EPSG:4326
837,桃園市,桃園區,三民里,三民路一段100號,A6801-71,A6801-71-004,A6801-1011-00,AL0-F1-0-2020M07,121.321204,24.99821121,EPSG:4326
838,桃園市,桃園區,三民里,三民路一段100號,A6801-71,A6801-71-004,A6801-1011-00,AL0-F1-0-2020M07,121.321204,24.99821121,EPSG:4326
839,桃園市,桃園區,三民里,三民路一段100號,A6801-71,A6801-71-004,A6801-1011-00,AL0-F1-0-2020M07,121.321204,24.99821121,EPSG:4326
840,,,,,,,,門牌比對失敗或格式有誤,,,
841,金門縣,金沙鎮,,金寧鄉,,,,門牌比對失敗或格式有誤,,,
842,臺中市,和平區,,雪霸國家公園雪山山區,,,,門牌比對失敗或格式有誤,,,
843,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
844,基隆市,中正區,港通里,信一路181號,A1701-21,A1701-21-009,A1701-0249-00,AL0-F1-0-2020M07,121.7441723,25.13125481,EPSG:4326
845,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
846,臺南市,中西區,南門里,府前路一段307號,A6737-21,A6737-21-010,A6737-0415-00,AL0-F1-0-2020M07,120.200511,22.98957465,EPSG:4326
847,,,,,,,,門牌比對失敗或格式有誤,,,
848,宜蘭縣,宜蘭市,神農里,中山路二段482號,A0201-23,A0201-23-001,A0201-0330-00,AL0-F1-0-2020M07,121.7526588,24.75370383,EPSG:4326
849,臺中市,南區,,,,,,門牌比對失敗或格式有誤,,,
850,,,,,,,,門牌比對失敗或格式有誤,,,
851,401,臺,,中市東區,,,,門牌比對失敗或格式有誤,,,
852,,,,,,,,門牌比對失敗或格式有誤,,,
853,臺北市,大同區,玉泉里,延平北路一段2號,A6306-44,A6306-44-009,A6306-0567-00,AL0-F1-0-2020M07,121.5113305,25.04867904,EPSG:4326
854,臺北市,萬華區,,,,,,門牌比對失敗或格式有誤,,,
855,南投縣,竹山鎮,山崇里,集山路二段345號,A0804-03,A0804-03-013,A0804-0051-00,AL0-F1-0-2020M07,120.7110813,23.79469522,EPSG:4326
856,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.6921704,23.98004349,EPSG:4326
857,臺北市,大同區,玉泉里,延平北路一段2號,A6306-44,A6306-44-009,A6306-0567-00,AL0-F1-0-2020M07,121.5113305,25.04867904,EPSG:4326
858,,,,,,,,門牌比對失敗或格式有誤,,,
859,929,屏,,東縣琉球鄉,,,,門牌比對失敗或格式有誤,,,
860,臺北市,大同區,延平里,民生西路309號,A6306-33,A6306-33-008,A6306-0397-00,AL0-F1-0-2020M07,121.5125426,25.05707939,EPSG:4326
861,苗栗縣,後龍鎮,大庄里,中山路142-1號,A0506-08,A0506-08-006,A0506-0223-00,AL0-F2-0-2020M07,120.7918468,24.61409186,EPSG:4326
862,臺南市,中西區,永華里,友愛街8-3號,A6737-21,A6737-21-002,A6737-0330-00,AL0-N3-0-2020M07,120.2057969,22.99111013,EPSG:4326
863,臺中市,北區,淡溝里,館前路1號,A6605-35,A6605-35-009,A6605-0471-00,AL0-F1-0-2020M07,120.6661601,24.15580153,EPSG:4326
864,臺中市,北區,淡溝里,館前路1號,A6605-35,A6605-35-009,A6605-0471-00,AL0-F1-0-2020M07,120.6661601,24.15580153,EPSG:4326
865,臺中市,北區,淡溝里,館前路1號,A6605-35,A6605-35-009,A6605-0471-00,AL0-F1-0-2020M07,120.6661601,24.15580153,EPSG:4326
866,臺南市,中西區,永華里,中正路5巷1號,A6737-21,A6737-21-003,A6737-0329-00,AL0-F1-0-2020M07,120.2037696,22.9915604,EPSG:4326
867,臺南市,中西區,赤嵌里,民權路二段30號,A6737-13,A6737-13-007,A6737-0259-00,AL0-F1-0-2020M07,120.2060381,22.99433663,EPSG:4326
868,臺南市,中西區,赤嵌里,民權路二段30號,A6737-13,A6737-13-007,A6737-0259-00,AL0-F1-0-2020M07,120.2060381,22.99433663,EPSG:4326
869,苗栗縣,公館鄉,館南村,館南352號,A0509-13,A0509-13-003,A0509-0244-00,AL0-F1-0-2020M07,120.8278116,24.48987812,EPSG:4326
870,苗栗縣,通霄鎮,,,,,,門牌比對失敗或格式有誤,,,
871,臺北市,台北市,,金華街199巷5號,,,,門牌比對失敗或格式有誤,,,
872,,,,,,,,門牌比對失敗或格式有誤,,,
873,,,,,,,,門牌比對失敗或格式有誤,,,
874,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
875,彰化縣,彰化市,卦山里,卦山路18號,A0701-43,A0701-43-004,A0701-0689-00,AL0-F1-0-2020M07,120.5571537,24.07579303,EPSG:4326
876,臺南市,中西區,永華里,忠義路二段4號(啟智永慶社區活動中心),A6737-21,A6737-21-003,A6737-0329-00,AL0-F2-0-2020M07,120.2027568,22.99093932,EPSG:4326
877,臺南市,佳里區,六安里,六安130號,A6712-03,A6712-03-008,A6712-0135-00,AL0-F1-0-2020M07,120.1779111,23.17275235,EPSG:4326
878,333,桃,,園市龜山區,,,,門牌比對失敗或格式有誤,,,
879,桃園市,平鎮區,東勢里,金陵路五段55號,A6810-69,A6810-69-002,A6810-0987-00,AL0-F1-0-2020M07,121.2314532,24.91043272,EPSG:4326
880,桃園市,平鎮區,新富里,環南路三段88號,A6810-36,A6810-36-006,A6810-0530-00,AL0-F1-0-2020M07,121.217713,24.93976295,EPSG:4326
881,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
882,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
883,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
884,265,宜,,蘭縣羅東鎮,,,,門牌比對失敗或格式有誤,,,
885,新北市,泰山區,,,,,,門牌比對失敗或格式有誤,,,
886,新北市,泰山區,,,,,,門牌比對失敗或格式有誤,,,
887,新北市,泰山區,,,,,,門牌比對失敗或格式有誤,,,
888,新北市,泰山區,,,,,,門牌比對失敗或格式有誤,,,
889,新北市,深坑區,深坑里,深坑街10號1樓,A6518-08,A6518-08-002,A6518-0082-00,AL0-F2-0-2020M07,121.6159664,25.00252284,EPSG:4326
890,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
891,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
892,南投縣,南投市,,中興新村環山路95巷26號,,,,門牌比對失敗或格式有誤,,,
893,臺北市,士林區,福佳里,士商路189號,A6311-62,A6311-62-001,A6311-0736-00,AL0-F1-0-2020M07,121.5159773,25.09598928,EPSG:4326
894,桃園市,桃園區,同安里,中正路1188號,A6801-25,A6801-25-008,A6801-0277-00,AL0-F1-0-2020M07,121.2983305,25.01757333,EPSG:4326
895,臺北市,中正區,建國里,長沙街一段2號,A6305-07,A6305-07-009,A6305-0148-00,AL0-F1-0-2020M07,121.5108089,25.03995803,EPSG:4326
896,高雄市,鹽埕區,中山里,大仁路179號5樓、6樓,A6401-05,A6401-05-005,A6401-0058-00,AL0-N3-0-2020M07,120.2818417,22.6266587,EPSG:4326
897,屏東縣,內埔鄉,內埔村,文化路183號,A1313-24,A1313-24-001,A1313-0508-00,AL0-F1-0-2020M07,120.5694123,22.61102937,EPSG:4326
898,屏東縣,內埔鄉,內埔村,文化路183號,A1313-24,A1313-24-001,A1313-0508-00,AL0-F1-0-2020M07,120.5694123,22.61102937,EPSG:4326
899,屏東縣,內埔鄉,內埔村,文化路183號,A1313-24,A1313-24-001,A1313-0508-00,AL0-F1-0-2020M07,120.5694123,22.61102937,EPSG:4326
900,,,,,,,,門牌比對失敗或格式有誤,,,
901,臺南市,新營區,民權里,中正路23號,A6701-16,A6701-16-002,A6701-0200-00,AL0-F1-0-2020M07,120.3158419,23.3085804,EPSG:4326
902,桃園市,觀音區,觀音里,觀新路56號,A6812-08,A6812-08-011,A6812-0304-00,AL0-F1-0-2020M07,121.0836226,25.02818286,EPSG:4326
903,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
904,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
905,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
906,苗栗縣,竹南鎮,,公園路206號,,,,門牌比對失敗或格式有誤,,,
907,臺北市,誠品信,,義店3F音樂館,,,,門牌比對失敗或格式有誤,,,
908,100,臺,,北市中正區,,,,門牌比對失敗或格式有誤,,,
909,,,,,,,,門牌比對失敗或格式有誤,,,
910,,,,,,,,門牌比對失敗或格式有誤,,,
911,嘉義縣,太保市,東勢里,故宮大道888號,A1001-09,A1001-09-001,A1001-0194-00,AL0-F1-0-2020M07,120.2931322,23.47292422,EPSG:4326
912,高雄市,旗山區,湄洲里,文中路7號,A6430-07,A6430-07-053,A6430-0179-00,AL0-F1-0-2020M07,120.4808281,22.8903368,EPSG:4326
913,臺北市,大安區,昌隆里,市民大道三段178號,A6303-03,A6303-03-006,A6303-0020-00,AL0-F1-0-2020M07,121.5371739,25.0444778,EPSG:4326
914,臺東縣,池上鄉,福原村,中山路211號,A1406-02,A1406-02-005,A1406-0100-00,AL0-F1-0-2020M07,121.2185658,23.12470191,EPSG:4326
915,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
916,,,,,,,,門牌比對失敗或格式有誤,,,
917,新竹市,東區,育賢里,東門街32號,A1801-18,A1801-18-001,A1801-0226-00,AL0-F1-0-2020M07,120.9739186,24.80432154,EPSG:4326
918,臺中市,西區,,,,,,門牌比對失敗或格式有誤,,,
919,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
920,桃園市,中壢區,,,,,,門牌比對失敗或格式有誤,,,
921,高雄市,三民區,寶珠里,大順二路468號,A6405-61,A6405-61-001,A6405-0583-00,AL0-F1-0-2020M07,120.3250138,22.64931486,EPSG:4326
922,桃園市,大溪區,興和里,普濟路21-3號,A6803-22,A6803-22-009,A6803-0378-00,AL0-F2-0-2020M07,121.285077,24.88173408,EPSG:4326
923,臺北市,信義區,興雅里,松高路11號,A6302-30,A6302-30-006,A6302-0353-00,AL0-F1-0-2020M07,121.5652423,25.03951511,EPSG:4326
924,臺北市,大安區,昌隆里,市民大道三段178號,A6303-03,A6303-03-006,A6303-0020-00,AL0-F1-0-2020M07,121.5371739,25.0444778,EPSG:4326
925,臺南市,東區,東門里,青年路360-25號,A6732-10,A6732-10-007,A6732-0196-00,AL0-F2-0-2020M07,120.2139646,22.98983544,EPSG:4326
926,新北市,鶯歌區,鳳鳴里,鳳鳴路160號,A6508-07,A6508-07-005,A6508-0080-00,AL0-F1-0-2020M07,121.3353438,24.96722145,EPSG:4326
927,南投縣,集集鎮,,育才街166號,,,,門牌比對失敗或格式有誤,,,
928,苗栗縣,公館鄉,館南村,館南352號,A0509-13,A0509-13-003,A0509-0244-00,AL0-F1-0-2020M07,120.8278116,24.48987812,EPSG:4326
929,臺北市,信義區,新仁里,菸廠路88號B1,A6302-09,A6302-09-006,A6302-0143-00,AL0-F2-0-2020M07,121.5611105,25.04473704,EPSG:4326
930,臺南市,佳里區,六安里,六安130號,A6712-03,A6712-03-008,A6712-0135-00,AL0-F1-0-2020M07,120.1779111,23.17275235,EPSG:4326
931,臺東縣,成功鎮,忠仁里,民富路43號,A1402-48,A1402-48-007,A1402-0162-00,AL0-F1-0-2020M07,121.3836795,23.10038169,EPSG:4326
932,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.5602575,25.03951391,EPSG:4326
933,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.5602575,25.03951391,EPSG:4326
934,臺北市,信義區,興隆里,仁愛路四段505號地下一樓,A6302-30,A6302-30-010,A6302-0362-00,AL0-F2-0-2020M07,121.5602575,25.03951391,EPSG:4326
935,桃園市,中壢區,龍德里,龍吉二街155號,A6802-B6,A6802-B6-011,A6802-2318-00,AL0-F1-0-2020M07,121.2373633,24.93525197,EPSG:4326
936,台北市,中山南,,路21-1號,,,,門牌比對失敗或格式有誤,,,
937,高雄市,前鎮區,振興里,新光路61號,A6409-33,A6409-33-002,A6409-0139-00,AL0-F1-0-2020M07,120.3017827,22.61027502,EPSG:4326
938,臺南市,東區,忠孝里,中華東路三段332號,A6732-49,A6732-49-001,A6732-0817-00,AL0-F1-0-2020M07,120.22149,22.97515775,EPSG:4326
939,臺中市,大里區,國光里,勝利二路1號,A6628-35,A6628-35-007,A6628-0691-00,AL0-F1-0-2020M07,120.6861683,24.10019123,EPSG:4326
940,南投縣,南投市,三和里,中興路669號,A0801-28,A0801-28-006,A0801-0691-00,AL0-F1-0-2020M07,120.691351,23.90314432,EPSG:4326
941,彰化縣,彰化市,卦山里,卦山路18號,A0701-43,A0701-43-004,A0701-0689-00,AL0-F1-0-2020M07,120.5571537,24.07579303,EPSG:4326
942,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
943,桃園市,桃園區,同安里,中正路1188號,A6801-25,A6801-25-008,A6801-0277-00,AL0-F1-0-2020M07,121.2983305,25.01757333,EPSG:4326
944,新竹市,東大路,,二段17號,,,,門牌比對失敗或格式有誤,,,
945,臺南市,安平區,建平里,永華路二段6號,A6736-12,A6736-12-011,A6736-0278-00,AL0-F1-0-2020M07,120.1847473,22.98965737,EPSG:4326
946,臺南市,麻豆區,,,,,,門牌比對失敗或格式有誤,,,
947,臺中市,北屯區,平福里,旅順路二段73號,A6608-49,A6608-49-008,A6608-0710-00,AL0-N3-2-2020M07,120.6881199,24.1743914,EPSG:4326
948,屏東縣,來義鄉,,南和路289號,,,,門牌比對失敗或格式有誤,,,
949,,,,,,,,門牌比對失敗或格式有誤,,,
950,,,,,,,,門牌比對失敗或格式有誤,,,
951,新竹縣,竹北市,中興里,文興路一段123號,A0401-47,A0401-47-008,A0401-0900-00,AL0-F1-0-2020M07,121.0270606,24.81145572,EPSG:4326
952,嘉義縣,朴子市,安福里,山通路七號,A1002-05,A1002-05-010,A1002-0089-00,AL0-F2-0-2020M07,120.2499985,23.46672919,EPSG:4326
953,嘉義縣,朴子市,安福里,山通路七號,A1002-05,A1002-05-010,A1002-0089-00,AL0-F2-0-2020M07,120.2499985,23.46672919,EPSG:4326
954,嘉義縣,朴子市,安福里,山通路七號,A1002-05,A1002-05-010,A1002-0089-00,AL0-F2-0-2020M07,120.2499985,23.46672919,EPSG:4326
955,嘉義縣,朴子市,安福里,山通路七號,A1002-05,A1002-05-010,A1002-0089-00,AL0-F2-0-2020M07,120.2499985,23.46672919,EPSG:4326
956,高雄市,前鎮區,振興里,新光路61號8樓,A6409-33,A6409-33-002,A6409-0139-00,AL0-F2-0-2020M07,120.3017827,22.61027502,EPSG:4326
957,臺北市,大安區,民輝里,仁愛路三段五巷三弄11號,A6303-12,A6303-12-007,A6303-0200-00,AL0-F2-0-2020M07,121.5342212,25.03969713,EPSG:4326
958,臺北市,大安區,民輝里,仁愛路三段五巷三弄11號,A6303-12,A6303-12-007,A6303-0200-00,AL0-F2-0-2020M07,121.5342212,25.03969713,EPSG:4326
959,臺北市,信義區,,路六段15巷2號,,,,門牌比對失敗或格式有誤,,,
960,桃園市,蘆竹區,吉祥里,南祥路386號2樓,A6805-25,A6805-25-009,A6805-0480-00,AL0-F2-0-2020M07,121.3024372,25.04854976,EPSG:4326
961,,,,,,,,門牌比對失敗或格式有誤,,,
962,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
963,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
964,臺中市,北區,邱厝里,學士路91號,A6605-33,A6605-33-009,A6605-0450-00,AL0-F1-0-2020M07,120.6810989,24.15633263,EPSG:4326
965,桃園市,桃園區,三元里,公園路42號,A6801-28,A6801-28-009,A6801-0950-00,AL0-F1-0-2020M07,121.3272442,25.00171284,EPSG:4326
966,桃園市,桃園區,三元里,公園路42號,A6801-28,A6801-28-009,A6801-0950-00,AL0-F1-0-2020M07,121.3272442,25.00171284,EPSG:4326
967,南投縣,名間鄉,中正村,彰南路42-2號三樓,A0806-12,A0806-12-002,A0806-0235-00,AL0-F2-0-2020M07,120.702939,23.83855025,EPSG:4326
968,臺中市,北區,,,,,,門牌比對失敗或格式有誤,,,
969,嘉義縣,太保市,東勢里,故宮大道888號,A1001-09,A1001-09-001,A1001-0194-00,AL0-F1-0-2020M07,120.2931322,23.47292422,EPSG:4326
